record_id,source,source_type,published_at,week_start,language,engagement,trend_tag,text_clean
mock_1029,vogue,news,2026-01-20T04:03:43.118395+00:00,2026-01-19,en,111,glass_skin,dewy skin ideas #20 glowy base trend is growing. look from vogue with seasonal beauty focus.
mock_1030,instagram,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,59,clean_girl_makeup,no makeup makeup ideas #20 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1031,instagram,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,271,graphic_editorial_liner,negative space liner ideas #20 floating liner trend is growing. look from instagram with seasonal beauty focus.
mock_1032,business_of_fashion,news,2026-01-19T04:03:43.118395+00:00,2026-01-19,en,36,glass_skin,dewy skin ideas #20 glass skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1033,tiktok,social,2026-01-21T04:03:43.118395+00:00,2026-01-19,en,246,strawberry_girl_blush,fruit blush ideas #20 strawberry girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1034,business_of_fashion,news,2026-01-20T04:03:43.118395+00:00,2026-01-19,en,381,cherry_cola_lips,cherry cola lips ideas #20 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1035,tiktok,social,2026-01-20T04:03:43.118395+00:00,2026-01-19,en,269,strawberry_girl_blush,strawberry girl ideas #20 douyin blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1036,business_of_fashion,news,2026-01-20T04:03:43.118395+00:00,2026-01-19,en,263,graphic_editorial_liner,negative space liner ideas #20 graphic liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1037,vogue,news,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,322,graphic_editorial_liner,floating liner ideas #20 negative space liner trend is growing. look from vogue with seasonal beauty focus.
mock_1038,tiktok,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,34,glass_skin,glowy base ideas #20 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1039,tiktok,social,2026-01-21T04:03:43.118395+00:00,2026-01-19,en,340,glass_skin,dewy skin ideas #20 dewy skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1040,tiktok,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,199,strawberry_girl_blush,strawberry girl ideas #20 douyin blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1041,instagram,social,2026-01-20T04:03:43.118395+00:00,2026-01-19,en,323,cherry_cola_lips,cherry cola lips ideas #20 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_1042,pinterest,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,30,euphoria_glitter_liner,rhinestone eyes ideas #20 glitter liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1043,vogue,news,2026-01-19T04:03:43.118395+00:00,2026-01-19,en,156,strawberry_girl_blush,strawberry girl ideas #20 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1044,tiktok,social,2026-01-18T04:03:43.118395+00:00,2026-01-12,en,185,strawberry_girl_blush,douyin blush ideas #20 strawberry girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1045,instagram,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,277,graphic_editorial_liner,negative space liner ideas #20 floating liner trend is growing. look from instagram with seasonal beauty focus.
mock_1046,tiktok,social,2026-01-18T04:03:43.118395+00:00,2026-01-12,en,274,fox_eye_siren_eye,winged liner lift ideas #20 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_1047,tiktok,social,2026-01-17T04:03:43.118395+00:00,2026-01-12,en,172,glass_skin,glowy base ideas #20 dewy skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1048,business_of_fashion,news,2026-01-15T04:03:43.118395+00:00,2026-01-12,en,159,latte_makeup,latte makeup ideas #20 soft brown eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1049,vogue,news,2026-01-16T04:03:43.118395+00:00,2026-01-12,en,59,latte_makeup,soft brown eyes ideas #20 warm neutrals trend is growing. look from vogue with seasonal beauty focus.
mock_1050,vogue,news,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,122,latte_makeup,warm neutrals ideas #21 warm neutrals trend is growing. look from vogue with seasonal beauty focus.
mock_1051,business_of_fashion,news,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,341,glass_skin,glowy base ideas #21 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1052,instagram,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,157,graphic_editorial_liner,negative space liner ideas #21 negative space liner trend is growing. look from instagram with seasonal beauty focus.
mock_1053,business_of_fashion,news,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,287,glass_skin,glass skin ideas #21 dewy skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1054,instagram,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,242,cherry_cola_lips,dark liner lips ideas #21 dark liner lips trend is growing. look from instagram with seasonal beauty focus.
mock_1055,vogue,news,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,350,cherry_cola_lips,cherry cola lips ideas #21 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_1056,vogue,news,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,96,clean_girl_makeup,clean girl ideas #21 clean girl trend is growing. look from vogue with seasonal beauty focus.
mock_1057,vogue,news,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,236,strawberry_girl_blush,douyin blush ideas #21 strawberry girl trend is growing. look from vogue with seasonal beauty focus.
mock_1058,tiktok,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,152,glass_skin,dewy skin ideas #21 glowy base trend is growing. look from tiktok with seasonal beauty focus.
mock_1059,pinterest,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,30,graphic_editorial_liner,graphic liner ideas #21 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1060,pinterest,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,363,latte_makeup,soft brown eyes ideas #21 latte makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1061,instagram,social,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,287,clean_girl_makeup,no makeup makeup ideas #21 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1062,vogue,news,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,327,fox_eye_siren_eye,fox eye ideas #21 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_1063,instagram,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,93,fox_eye_siren_eye,fox eye ideas #21 fox eye trend is growing. look from instagram with seasonal beauty focus.
mock_1064,vogue,news,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,321,cherry_cola_lips,cherry cola lips ideas #21 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_1065,pinterest,social,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,263,strawberry_girl_blush,douyin blush ideas #21 strawberry girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1066,tiktok,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,177,latte_makeup,latte makeup ideas #21 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1067,pinterest,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,149,fox_eye_siren_eye,winged liner lift ideas #21 siren eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1068,pinterest,social,2026-01-26T04:03:43.118395+00:00,2026-01-26,en,246,fox_eye_siren_eye,siren eyes ideas #21 fox eye trend is growing. look from pinterest with seasonal beauty focus.
mock_1069,tiktok,social,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,172,fox_eye_siren_eye,fox eye ideas #21 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_1070,vogue,news,2026-01-28T04:03:43.118395+00:00,2026-01-26,en,160,glass_skin,glass skin ideas #21 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1071,tiktok,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,71,strawberry_girl_blush,strawberry girl ideas #21 douyin blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1072,tiktok,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,252,latte_makeup,soft brown eyes ideas #21 latte makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1073,vogue,news,2026-01-28T04:03:43.118395+00:00,2026-01-26,en,21,euphoria_glitter_liner,glitter liner ideas #21 euphoria makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1074,tiktok,social,2026-01-26T04:03:43.118395+00:00,2026-01-26,en,76,clean_girl_makeup,clean girl ideas #21 clean girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1075,business_of_fashion,news,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,183,strawberry_girl_blush,fruit blush ideas #21 fruit blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1076,tiktok,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,164,latte_makeup,latte makeup ideas #21 latte makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1077,instagram,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,312,strawberry_girl_blush,strawberry girl ideas #21 strawberry girl trend is growing. look from instagram with seasonal beauty focus.
mock_1078,pinterest,social,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,154,fox_eye_siren_eye,winged liner lift ideas #21 fox eye trend is growing. look from pinterest with seasonal beauty focus.
mock_1079,business_of_fashion,news,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,96,cherry_cola_lips,cherry cola lips ideas #21 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1080,pinterest,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,252,strawberry_girl_blush,douyin blush ideas #21 fruit blush trend is growing. look from pinterest with seasonal beauty focus.
mock_1081,instagram,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,167,cherry_cola_lips,90s lip combo ideas #21 dark liner lips trend is growing. look from instagram with seasonal beauty focus.
mock_1082,vogue,news,2026-01-28T04:03:43.118395+00:00,2026-01-26,en,327,fox_eye_siren_eye,fox eye ideas #21 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_1083,vogue,news,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,94,strawberry_girl_blush,strawberry girl ideas #21 fruit blush trend is growing. look from vogue with seasonal beauty focus.
mock_1084,business_of_fashion,news,2026-01-25T04:03:43.118395+00:00,2026-01-19,en,209,fox_eye_siren_eye,winged liner lift ideas #21 winged liner lift trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1085,pinterest,social,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,88,graphic_editorial_liner,floating liner ideas #21 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1086,vogue,news,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,396,strawberry_girl_blush,douyin blush ideas #21 fruit blush trend is growing. look from vogue with seasonal beauty focus.
mock_1087,business_of_fashion,news,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,190,glass_skin,glass skin ideas #21 dewy skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1088,pinterest,social,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,174,strawberry_girl_blush,fruit blush ideas #21 douyin blush trend is growing. look from pinterest with seasonal beauty focus.
mock_1089,business_of_fashion,news,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,153,euphoria_glitter_liner,euphoria makeup ideas #21 rhinestone eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1090,vogue,news,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,182,clean_girl_makeup,no makeup makeup ideas #21 no makeup makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1091,tiktok,social,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,42,latte_makeup,latte makeup ideas #21 warm neutrals trend is growing. look from tiktok with seasonal beauty focus.
mock_1092,vogue,news,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,333,cherry_cola_lips,dark liner lips ideas #21 90s lip combo trend is growing. look from vogue with seasonal beauty focus.
mock_1093,instagram,social,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,97,graphic_editorial_liner,negative space liner ideas #21 negative space liner trend is growing. look from instagram with seasonal beauty focus.
mock_1094,pinterest,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,47,euphoria_glitter_liner,euphoria makeup ideas #21 euphoria makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1095,tiktok,social,2026-01-23T04:03:43.118395+00:00,2026-01-19,en,243,graphic_editorial_liner,graphic liner ideas #21 floating liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1096,tiktok,social,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,254,graphic_editorial_liner,floating liner ideas #21 graphic liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1097,pinterest,social,2026-01-24T04:03:43.118395+00:00,2026-01-19,en,124,clean_girl_makeup,minimal makeup ideas #21 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1098,business_of_fashion,news,2026-01-27T04:03:43.118395+00:00,2026-01-26,en,318,fox_eye_siren_eye,fox eye ideas #21 winged liner lift trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1099,vogue,news,2026-01-22T04:03:43.118395+00:00,2026-01-19,en,275,fox_eye_siren_eye,winged liner lift ideas #21 fox eye trend is growing. look from vogue with seasonal beauty focus.
mock_1100,tiktok,social,2026-02-03T04:03:43.118395+00:00,2026-02-02,en,221,clean_girl_makeup,minimal makeup ideas #22 no makeup makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1101,instagram,social,2026-01-29T04:03:43.118395+00:00,2026-01-26,en,255,clean_girl_makeup,no makeup makeup ideas #22 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1102,tiktok,social,2026-02-02T04:03:43.118395+00:00,2026-02-02,en,188,glass_skin,glass skin ideas #22 glowy base trend is growing. look from tiktok with seasonal beauty focus.
mock_1103,tiktok,social,2026-02-03T04:03:43.118395+00:00,2026-02-02,en,128,euphoria_glitter_liner,euphoria makeup ideas #22 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1104,pinterest,social,2026-02-03T04:03:43.118395+00:00,2026-02-02,en,300,clean_girl_makeup,no makeup makeup ideas #22 minimal makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1105,tiktok,social,2026-01-30T04:03:43.118395+00:00,2026-01-26,en,224,fox_eye_siren_eye,fox eye ideas #22 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_1106,vogue,news,2026-02-04T04:03:43.118395+00:00,2026-02-02,en,165,strawberry_girl_blush,douyin blush ideas #22 douyin blush trend is growing. look from vogue with seasonal beauty focus.
